Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
330.40164,0.006394131,3.2661037e-06,3.29695e-05,4.1430216,48.94186,0.014198991,9851.744,6.0602365,5.696682e-14,2.5002594,1051577.1,2.0899883e-13,0.00012266023,4.6447386e-17,7.201074e-18
331.43616,9.196647e-11,19371.541,8.0916976e-27,4.0698595,72015.96,1.356853e-13,122168.2,2.0631936,49.789185,4.9906797,1057369.5,3.1079923e-16,4.6504076e-07,8.2635694e-26,1.1793607e-26
329.15692,32.47293,14.080462,0.059409518,5.071563,140639.48,224.52242,41627.33,9.756323,8.8484595e-17,9.159975,1050399.2,0.0,20.69436,1.2677352e-23,2.5540927e-25
337.56006,7.480792e-17,0.53214717,0.0,4.1317997,0.015232241,2.8740576e-21,18568.93,2.0104938,49.212883,12.029789,1082248.4,0.0,2.130946e-09,0.0,0.0
320.0148,0.024014115,49860.688,0.0022175685,5.053931,2.681786,0.08402525,86367.43,10.746263,3.021426e-06,5.0522547,1052897.4,33227.46,1414013.9,2.4863144e-14,1.050425e-14
330.17505,0.0068501085,1.1266559e-05,0.0011174013,4.043324,0.0031141392,0.001343533,4062.6775,5.9963956,11.09958,4.8768725,1051694.6,0.0,30.403687,1.3535401e-29,6.238364e-32
329.79865,0.04372989,3.6988962,0.00019717134,4.7096615,137.09573,0.5865094,111512.38,13.402457,11.877458,4.0495653,1048816.0,1.4099957e-24,46018.855,5.448444e-18,7.1038033e-19
333.51886,0.009367579,0.015300012,0.001465413,4.2330728,9.159597,0.06151653,21997.941,6.176805,11.056168,5.3623915,1050756.4,0.0,3530.0972,1.0211259e-20,5.3090596e-22
328.46072,0.00010665868,569.2766,1.3078688,4.10342,9.636372e-05,2.3492569e-06,22783.963,5.9688277,3.960373e-09,5.0182767,1053951.0,32818.996,56345.28,7.968557e-13,4.606045e-13
333.68808,0.00786157,0.0067352196,0.16878825,5.3765783,0.6816822,0.003953264,33808.633,9.755438,8.748359e-13,3.8826237,1050111.4,32902.98,100.85593,1.5220416e-13,7.30058e-14
342.06064,0.052374873,950.5533,0.0008733124,4.570195,49.456097,0.13963912,9594.736,13.551935,2.0783519e-07,18.483519,1047239.7,2.7531394e-05,137.3456,2.342312e-16,4.1308953e-17
333.07788,0.07414836,5.6097707e-07,2.0758438,4.2029343,5817.436,0.018117053,344.03668,6.4901705,8.4529015e-23,3.0984368,1051027.6,0.0,0.0001659017,2.1346176e-26,2.0375094e-28
315.72235,6.184614e-11,0.0,43.20105,9.056916,764784.9,0.00761891,5.0605235e-25,5.3319635,0.0,2.913837,0.0,0.0,0.0,0.0,0.0
335.89322,3.0928458e-09,407.23712,1.6893994e-16,3.8716025,61.10124,2.0796234e-10,149875.86,0.67497987,51.84556,3.4802966,1066949.5,2.0194498e-15,0.38142806,1.1010535e-23,2.3837491e-24
330.422,0.41434565,0.017027685,0.057307925,3.8871002,2850.7668,2.5339901,42874.066,6.4004574,1.0348534e-15,3.62286,1052512.9,0.0,1.5243261,2.042753e-22,6.828386e-24
329.96695,0.0008574717,9.233107e-10,1.3057296e-10,3.9756367,0.000105890365,0.00027273357,4238.2534,5.9347425,1.9914768e-16,1.9775023,1052254.4,0.0,6.0313985e-09,8.660474e-19,9.6201894e-20
331.62817,6.6436456e-07,1.7538276e-09,1.031955e-12,3.9973736,1.5011588e-07,1.8112551e-07,1578.6652,5.6260085,2.0445695e-07,1.998453,1051788.4,3.5456103e-30,4.758104e-10,9.087176e-21,3.5355577e-22
331.21194,0.0041346103,7516.7305,0.42154765,4.8262053,0.009918825,0.00046475916,31417.398,8.278606,6.2039135e-07,5.0045733,1050756.4,32787.55,773313.75,1.0020865e-12,6.894514e-13
326.47208,0.005368872,1.2692147e-05,1.4515373e-07,4.478851,0.17877012,0.0035107515,12156.008,8.157924,8.939923e-11,3.0658405,1051177.5,1.2969383e-06,0.0004451767,7.3085973e-16,1.5334093e-16
329.48358,2823.47,22.868668,0.0015207399,7.451547,2515.5557,386.7921,7315.9546,7.105392,0.0,10.379651,173.46658,0.0,0.0010762663,0.0,0.0
334.2371,5.136546e-10,27.261684,1.3814473e-25,4.0319023,106.1801,9.066147e-14,83809.92,1.7867924,50.205746,4.981839,1065344.6,0.0,3.2456288e-07,2.029315e-31,7.801618e-33
331.7371,9.832669,0.00016489152,6.550917e-05,4.0622106,0.051427495,4.924665,54993.707,6.893132,10.504966,5.474463,1056300.1,0.0,198.82875,3.257115e-33,1.1272864e-35
332.4194,0.0017972495,5764.813,0.9236203,4.3175516,0.0039622984,0.00011200651,27117.521,6.662798,3.673249e-08,5.0151086,1051832.4,32765.549,422752.28,1.3575127e-12,8.997598e-13
347.03488,2.1495964e-05,1039.9766,0.20292164,4.9720087,0.00047184288,2.936865e-06,13006.399,8.402385,4.2831674e-15,4.9859858,1049104.9,32790.88,63514.055,5.82285e-14,3.966297e-14
323.85803,0.09218642,40148.934,0.1487184,5.102195,2.714097,0.046716545,79662.86,10.607292,1.5844038e-05,5.061601,1048168.94,33127.203,1559218.1,1.5174769e-12,9.872226e-13
335.8185,0.117338605,5.9192257e-07,7.8311257,3.5414355,5423.9683,0.38098636,36.496693,2.602934,4.2271017e-23,3.667759,1051237.1,0.0,0.001198255,1.2434087e-24,2.2662982e-26
331.06433,2.7222123,0.04677354,0.00091799983,4.520775,34.195415,14.5317955,60434.395,6.6775794,11.072336,5.684428,1050524.8,0.0,5099.006,5.3419243e-24,1.3454502e-25
332.0003,1.7990907,0.00025329713,0.3546539,4.366845,11261.578,35.29895,51521.414,8.253995,3.758998e-18,4.774062,1051620.9,0.0,0.3000752,5.08569e-22,1.9183805e-23
335.5009,3.1264442e-06,0.706724,1.5776895e-21,3.8262832,71.34294,1.09795166e-10,86674.35,2.1026607,46.645504,4.9307747,1051032.5,0.0,6.241245e-05,1.8776731e-34,2.0660137e-36
336.26154,0.31144354,0.00059887575,0.027284862,4.2345786,44.312374,0.4767433,5891.0024,7.0834985,6.8444087e-06,5.5972433,1052358.1,0.0,33.949352,8.870899e-25,1.25642416e-26
338.57416,2.7122238e-20,0.074932896,0.0,4.147892,0.0011933749,1.4743982e-25,12801.351,2.0238726,50.598164,14.827298,1069773.8,0.0,7.433325e-12,0.0,0.0
330.48483,6.4031477,673.9346,0.00025616126,4.716333,2.6428742,29.539146,159556.8,2.883639,22.244665,8.273039,1056223.5,0.0,73803.44,9.130696e-25,1.4185973e-26
333.9778,18.625988,8.4373816e-05,0.08657007,4.238962,167.15565,10.826895,555.7329,6.0164895,3.7904807e-30,4.1197724,1053309.5,0.0,0.00011224957,4.5638313e-36,5.193652e-39
350.9678,6.629964e-10,6.21102e-05,0.14915387,2.533047,5.199414e-09,5.1990936e-11,1466.167,8.46399,4.828605e-16,3.3465137,1042835.6,34834.664,0.0035876536,4.527483e-15,1.6245291e-15
327.358,2.7821693e-07,0.00015753097,2.1089352e-07,3.600571,0.0006268812,3.0886625e-07,34047.26,0.6047904,52.23953,2.5329738,1079544.4,7.80904e-34,101.04038,2.4223339e-22,4.654497e-23
320.68045,4.8769766e-07,5.3950067,0.07312137,4.0612288,1.0796949e-06,3.3370664e-08,3993.0034,5.6442394,2.1436326e-09,5.0277367,1052740.2,32911.938,7217.5483,1.5071518e-14,1.1455532e-14
334.3269,0.23669527,281.63824,0.0016232497,4.6984825,72.109184,0.6232544,192377.53,9.014013,8.1780245e-06,3.6212244,1049748.9,32814.12,15977.836,5.908345e-14,2.5370119e-14
339.13885,2.3353672e-10,0.00016219306,6.008519e-07,5.4499025,1.2452711e-11,2.5041304e-14,151985.53,8.845702,1.4803383e-12,7.9122405,1049094.2,32877.656,0.012304489,1.9713633e-13,2.8970214e-14
333.71112,2.6745749,0.0013058388,0.6422775,4.145213,40548.996,0.4568289,362.30682,6.435637,5.712597e-19,3.1707666,1051869.5,0.0,0.022338122,2.971849e-29,1.2923146e-31
333.4649,0.044306673,0.0016653613,0.55527073,4.141873,25813.703,0.1646164,4802.199,6.2758904,4.5746008e-11,4.4001846,1049122.1,0.0,1.8806658,9.436776e-21,3.275012e-22
336.93744,0.004757292,0.00065991277,0.15815943,5.2717113,0.23499519,0.0024302916,30329.201,9.908577,1.3797579e-13,3.9319148,1049507.8,32841.297,38.849396,1.0214334e-13,4.742104e-14
334.52155,1.7248735,31.328491,0.010668413,4.3700624,6567.6885,20.094559,460259.22,8.4630575,7.7515426e-07,3.563944,1050048.9,32865.844,2870.5977,5.731624e-14,1.7719509e-14
334.46805,0.07231228,1.06615225e-07,3.2588706,3.8593783,6199.4233,1.2431026,31357.275,6.0615597,3.723825e-21,2.9368904,1051145.5,0.0,6.371606e-05,1.08203955e-19,5.363986e-21
333.84253,0.011772412,4.6608305,2.4666566e-08,4.0161796,103.94918,0.00029677994,258129.92,2.1300306,50.34314,7.746965,1054087.9,0.0,61.834293,3.9849858e-23,4.375964e-24
330.08377,0.08555383,0.0003599323,2.1522032e-08,4.1319857,0.14743537,0.0732947,74455.266,6.29664,3.9331406e-11,2.0027566,1051618.5,2.2509178e-15,0.0008053793,4.0374995e-16,8.45425e-17
328.64545,3.165047e-14,2.7842722e-07,0.40050057,4.096366,3.3738638e-16,3.442795e-18,12603.582,6.113733,1.5353834e-14,5.005066,1053202.0,32712.285,0.000393506,3.4489405e-16,8.1185024e-17
327.73218,0.6446045,481609.0,0.0074070524,5.2804303,72.97798,2.4829316,257726.52,10.265334,0.003276276,5.079332,1051064.0,32964.547,4291428.0,1.5062242e-13,6.314065e-14
327.00034,1.3068504e-06,4.145375e-14,1.3607877e-06,4.8536286,0.0009823757,9.33921e-07,531.6991,9.080492,7.430447e-20,2.8798146,1054117.6,32870.945,8.007449e-10,1.2600641e-16,2.5868436e-17
333.73135,0.011006297,3.782259e-08,0.18492484,4.071016,13.492953,0.00053415145,99.48524,6.1233172,3.2015876e-11,3.0784173,1050748.4,0.0,0.0059109917,1.7726119e-27,1.295287e-29
343.53384,0.026471311,27044.277,0.07622869,5.1501026,0.6006251,0.012518479,89216.33,10.117856,5.1478544e-08,5.006311,1046687.8,32925.277,896666.2,3.1208055e-13,2.1077595e-13
322.99957,2.139521e-06,1.2495617e-08,3.3060235e-09,4.0136704,2.7919123e-10,1.7157395e-06,16894.48,5.986363,11.287617,4.1707697,1040547.44,0.0,22.119345,6.9706953e-38,0.0
332.8012,0.0026257082,0.00013863003,1.2922004e-05,4.1050415,16.693924,0.0006559569,751.77026,5.9576335,2.325955e-05,1.9696636,1050026.8,2.2462551e-34,0.008522794,3.1311405e-19,1.9322277e-20
334.86047,4.5772917e-12,158.74524,1.2254137e-31,4.01935,1125.0537,2.8089762e-16,77879.734,2.0166159,49.685024,5.036288,1058071.9,0.0,7.35088e-10,4.239887e-33,1.1647448e-34
331.78732,0.22186998,0.019604167,0.17807591,3.8720279,39789.645,1.1412332,18357.016,5.850304,2.1331838e-12,3.263748,1051314.2,0.0,3.3276885,1.7604681e-20,9.792497e-22
333.50467,5.4223847,0.00023905245,0.042287793,4.9610963,1980.7557,16.954365,10226.701,9.15756,5.0799455e-24,5.5203724,1051146.0,0.0,0.0056584324,4.8753214e-31,1.398081e-33
327.57465,0.020320352,4.301534e-09,0.92680466,4.258572,38939.836,65.865036,50.38834,7.94698,3.2106947e-25,2.9305,1051285.5,0.0,8.4034035e-08,5.472948e-23,8.806835e-25
336.81058,0.0014751408,0.12053068,2.8649694e-09,4.0980177,70.72647,5.7548565e-05,126903.18,2.1554053,50.39701,3.7057717,1066009.9,0.0,1.9945301,2.4154873e-22,3.3800143e-23
330.14377,1.9142153e-05,2.1825872e-12,0.0003829414,4.8740053,0.03830875,1.620012e-05,1066.9332,8.695917,5.2696535e-22,3.2493193,1051946.9,32808.88,5.992483e-08,3.796325e-16,8.864102e-17
337.06342,1.071846e-12,1.1466137e-05,1.3763082e-10,4.1723976,0.059638057,6.830186e-14,0.09729222,2.1781092,24.820728,6.564064,1.2744644e-17,0.1887886,0.00046332827,9.657379e-24,7.3722626e-26
333.70987,0.0026665127,6.3242686e-07,1.8264832,4.130001,547.6736,0.005381738,325.02588,6.45823,1.1194508e-16,3.2781618,1052556.1,0.0,0.0021178848,4.0673626e-25,5.514641e-27
336.29617,0.03699145,1.309434e-05,5.075632,4.20694,38011.234,0.22571275,793.3793,6.9516153,7.434543e-24,3.0548818,1053096.8,0.0,0.0008883894,2.3772471e-24,3.8754216e-26
346.87076,0.0002703022,0.00014088031,1.6072142,5.5155745,0.0011773297,1.7663388e-05,8397.531,9.281139,3.47443e-14,3.9921198,1047427.9,32781.957,42.7579,5.0042316e-13,2.6337426e-13
363.50076,9.140012e-06,0.6286932,5.2178757e-06,4.4469275,2.0673824e-06,6.7686012e-09,15645.25,5.1060586,19.137371,4.1144857,405746.72,34395.94,4.8432913,6.428132e-14,3.4846573e-14
333.439,13.991096,1.6700727e-06,0.5328227,4.3910155,1739.8665,0.91756666,18.91298,7.0988045,4.450112e-34,3.794988,1052246.4,0.0,1.5535925e-05,3.34645e-39,0.0
337.73102,7.820048e-20,10.815754,0.0,4.1057405,0.9020958,3.4969186e-25,23210.63,1.9006649,50.69148,9.740851,1057800.4,0.0,5.6018783e-12,0.0,0.0
318.92575,6.026213e-15,7.3309814e-10,1.8893942e-12,5.809814,2.0618815e-17,2.9187734e-20,83515.64,9.1631365,1.4572584e-14,9.603257,1058694.6,32887.676,1.781391e-07,6.989309e-15,4.646052e-16
335.11185,0.001451382,1302.9681,0.0038462735,3.943467,0.91927594,0.0025998834,13393.527,1.6391017,25.031275,8.62027,1055100.1,4.9197023e-30,122364.29,6.2224074e-20,3.282255e-21
325.0952,0.0020568736,1445.2579,1.9145463,4.0084634,0.003627994,9.014322e-05,40814.63,5.854689,2.4201645e-06,5.019203,1052881.2,32869.355,172389.22,3.496932e-12,2.0673044e-12
327.7871,0.0080529,1.4804031e-15,1.0931078,9.484624,4031.3071,15.743247,2.4385647e-06,7.7927904,0.0,2.8623726,1055473.1,0.0,9.282824e-16,3.6410717e-38,0.0
307.12314,0.004007761,7.2004295e-28,0.0002185883,9.617511,0.026074171,0.049220406,1.190681e-09,6.250991,8.101067e-29,3.1168144,1107800.4,0.0,1.8669008e-17,0.0,0.0
328.46353,8.086832e-05,0.0,0.005177119,11.577409,0.039487652,0.08334513,1.2234715e-19,6.8659654,0.0,2.8818364,600368.5,0.0,0.0,0.0,0.0
327.6562,0.0021919038,3692.728,1.1464887,4.1795583,0.003506186,0.000111394,24797.996,6.09096,5.0960995e-07,5.016552,1051673.0,32800.273,337030.5,2.0885435e-12,1.3676875e-12
333.7263,0.02562313,0.0035075408,9.586179e-07,4.224882,1.9248619,0.01699131,19428.057,7.054798,5.569317e-06,2.1537535,1050452.5,3.6381392e-05,0.43327856,1.143649e-15,2.578628e-16
333.20435,0.0016272046,0.0026292973,0.038435422,5.348004,0.011153544,0.00029250278,19581.73,9.930198,2.7778841e-09,3.5370219,1050562.0,32889.477,89.52706,2.606372e-13,1.145969e-13
327.0681,0.1235816,587.1816,0.000119171724,4.4541197,3.124419,1.8605487,112207.44,6.512744,0.5254482,5.0019665,1052874.1,1.8563663e-27,281209.72,3.3766855e-18,6.0002627e-19
332.87024,0.053074792,7.5111143e-07,0.2677174,2.0506902,2.2695217,0.028967706,13.018093,0.76388025,1.9587728e-21,5.546805,1051204.8,0.0,0.0034272242,2.0351225e-30,5.0233645e-33
335.95392,1.3295257e-10,21.197514,4.4896944e-19,4.1264224,3.4118392,3.347208e-12,107059.62,2.0240161,49.848034,10.192719,1061128.8,0.0,0.002998992,4.801667e-28,4.2757583e-29
326.06415,0.022678245,17076.578,0.0405512,5.4382806,0.500817,0.017400352,60972.633,10.501647,2.884774e-05,5.0294476,1051911.6,33026.242,1426568.6,3.5115812e-13,1.8932e-13
340.30475,0.0020453366,4605.8037,0.5949187,4.584506,0.007550148,0.00019764717,28144.545,7.3805265,7.437124e-09,5.001502,1050112.6,32794.344,685037.44,7.7615496e-13,5.7122227e-13
331.63602,0.012474385,7.052084e-07,0.71256125,4.009804,70.05531,0.099364825,9561.601,6.386883,9.9873704e-18,4.1034803,1049905.1,8.752839e-22,0.006974422,3.847083e-18,4.8072785e-19
340.47772,2.6959125e-07,65.04651,0.0008102974,5.095068,3.1943996e-06,9.789008e-08,3149.528,10.588731,8.014478e-14,4.992709,1048250.5,32997.875,6737.512,3.2718127e-16,2.3946228e-16
329.04166,0.03613751,89526.64,0.03365316,5.2196712,3.2743816,0.039632697,68648.02,10.695322,2.9884745e-07,5.0260873,1051570.6,33002.066,1400823.0,1.8220692e-13,9.605752e-14
321.186,0.0005854245,893.1778,0.097112104,4.7919607,0.0020323042,0.00014608794,15161.8955,7.6495695,4.349847e-07,5.0234804,1053721.1,32802.56,549428.25,1.9823657e-13,1.4574232e-13
337.69424,2.2426689e-06,3.2559009,2.1924403,4.222465,1.1306907e-06,8.550898e-09,84078.766,6.9754863,9.613964e-10,5.30179,1052539.1,32830.555,272.2196,7.1687507e-13,2.4528068e-13
339.5402,0.016165206,0.00037733823,0.14110407,4.179017,135.79942,0.49027133,34879.824,7.44043,1.7572109e-16,4.216109,1049985.2,1.1993818e-22,1.2693006,1.4075688e-18,1.8283509e-19
332.98776,12.408482,1017.18176,0.0024577915,4.7458653,81315.51,333.59183,238210.34,8.653833,4.068862e-13,4.0308304,1050257.8,0.0,1246.9795,1.768203e-18,1.8218482e-19
335.42566,0.0004934717,0.0012450446,0.00022651859,4.153359,10.375403,0.00079935807,2265.558,5.7142396,11.509582,3.1223722,1050932.2,2.7496952e-25,23.057756,4.846092e-19,3.090048e-20
317.757,2.4755862e-09,0.95490897,0.0068610283,3.8988357,4.240466e-09,1.7044831e-10,996.66455,5.9228992,7.063758e-11,5.019962,1054765.5,32947.418,1013.41406,1.4198884e-15,8.6649157e-16
338.6549,5.178983e-11,1.9969682e-05,1.9780459e-11,3.859456,0.0021639047,1.1259446e-12,0.057202674,1.8976046,25.106007,6.643613,2.3322222e-21,0.06642714,1.5385238e-05,1.1241718e-22,2.5897765e-24
367.2091,4.8299267e-09,0.0031119394,0.11952088,3.44812,8.036197e-08,2.6794014e-10,7561.3945,7.39525,5.358799e-18,3.1669621,1040170.56,34136.902,0.36408752,7.249374e-15,2.8201682e-15
334.9473,0.0020910306,2.8301255e-07,0.09176747,3.966368,17.100927,0.060509108,27694.945,6.9267273,5.754298e-14,3.2955627,1050897.8,3.7210937e-19,0.0026229369,2.1593192e-18,1.6738832e-19
332.68063,0.00035653092,0.0036336142,4.4097828e-07,4.3023367,15.125924,0.00022473125,1267.4579,5.9748316,11.320427,2.5075986,1051390.4,3.620453e-16,0.2711998,5.8275606e-18,5.084844e-19
333.3232,2.1593125,5.6734676e-05,0.05428155,5.053675,2412.2473,15.291683,7493.3853,9.16592,1.489116e-21,5.4145274,1049943.2,0.0,0.03701921,2.8954982e-28,1.743311e-30
331.58328,0.0396827,136.0144,0.018055722,4.861824,169.7436,0.24364251,120438.98,8.916329,7.3217235e-13,3.9396152,1050028.6,32833.74,10695.135,1.1995132e-14,5.7361046e-15
331.02643,0.4701478,0.006983898,0.17656395,3.99075,2394.046,3.4717553,159367.03,6.5236535,8.75456e-15,4.1352167,1050151.1,9.163125e-25,2.076061,3.1585078e-17,4.4073217e-18
332.60413,19.669512,0.77273536,0.101079844,4.383714,3777.8936,113.26601,151658.4,8.175403,3.1717288e-17,5.783268,1050757.8,0.0,35.489758,3.1460554e-21,1.7842647e-22
332.76248,3.896682e-08,1.4675439e-15,2.0734536e-14,4.051488,6.004835e-11,2.1301356e-09,694.2137,5.934933,1.3672053e-19,1.9641824,1051593.6,4.9674986e-11,3.084206e-16,1.1222802e-18,9.933559e-20
331.88406,0.0066186422,1.2630632e-06,1.2146475e-07,4.2019386,9.029511e-09,0.0016503562,8014.677,5.661786,11.123075,5.0129695,1052673.0,0.0,7.477381,0.0,0.0
331.80713,0.016587991,5.666011e-07,0.035141096,4.3922486,53.462654,0.18103972,16584.34,7.528037,1.2367082e-20,3.7703383,1050060.5,2.4875e-32,0.0014875481,3.935879e-19,4.0492908e-20
333.53778,0.005477605,9.680474e-07,2.0575285,4.1720133,1727.7563,0.009716542,610.4289,6.463812,2.9180348e-17,3.1311476,1053347.1,0.0,0.00074385887,9.555463e-25,1.3681449e-26
331.8219,0.9931164,0.0002188745,0.009171977,2.9009008,0.041682065,0.14090006,39.866093,1.9615405,1.7996511e-23,6.892732,1055626.1,0.0,0.011430696,0.0,0.0
334.72357,0.0007553174,0.00027267289,0.0023219492,4.067672,1.0389894,0.0046976716,11208.534,5.727536,11.021199,4.664146,1051705.0,0.0,290.42032,3.8299743e-21,1.8030397e-22
345.14944,3.9689237e-12,0.35157493,3.527285e-18,4.000289,0.0030444905,2.3262672e-13,90275.22,2.1442466,49.776314,8.452518,1068133.2,0.0,0.024179913,4.091785e-30,2.6347382e-31
342.813,1.0405607,0.00010188186,0.015540683,3.9595847,51048.76,2.6446404,110360.55,6.3406644,3.0494467e-14,3.034226,1053214.1,0.0,0.002340215,4.4863666e-19,5.477426e-20
320.2524,4.3657652e-05,7.794774e-10,1.25543565e-05,5.0480366,0.0011720689,1.1437232e-05,2817.3213,9.662866,4.3238906e-18,2.9524305,1054154.2,33290.68,5.3032213e-06,4.787816e-15,1.560978e-15
348.85355,1.9569992e-08,0.019270845,0.0030430823,5.083432,2.1225992e-09,1.0931867e-11,177629.27,9.462409,1.6680128e-11,6.652359,1047859.25,32909.07,1.751553,2.8681688e-13,7.688772e-14
337.03818,0.0047540627,13001.82,0.06756852,4.8598375,0.04361341,0.0008483308,43471.246,9.082672,0.00031916233,5.0251184,1051855.9,33044.836,434579.2,6.231479e-13,3.6334865e-13
338.98325,1.1567538,708812.44,0.0026705905,4.9568024,796.2191,9.060282,408292.47,10.419699,9.547534e-07,5.212332,1047578.7,32981.293,2051364.0,3.6741138e-14,1.539944e-14
331.0847,0.00017246233,1.2827851e-09,4.3791623e-08,4.1126194,0.004599881,6.235766e-05,810.3049,5.9446073,5.6128245e-18,2.001146,1051996.6,0.0,3.6724481e-09,8.319004e-21,3.9748005e-22
343.86066,2.4286556,0.43764555,8.077504e-06,3.6277444,0.0022615455,1.0983133,146404.5,10.160553,13.916349,4.601646,1052402.8,0.0,3881.1592,1.5337218e-28,3.4150605e-30
332.544,0.0018519147,3.5133396e-10,0.15066443,4.3829684,0.8194773,0.00424771,4373.0186,7.3395257,3.476569e-19,3.8518438,1050429.8,5.1469745e-17,8.556094e-05,1.3356119e-17,2.0314584e-18
334.4592,2.0599592e-07,9.163303e-13,6.4541544e-16,3.9774513,1.5090165e-10,1.787723e-08,1453.0065,5.7137575,1.6846161e-15,1.9681625,1051542.6,3.993305e-21,9.296224e-15,2.5621317e-19,1.537694e-20
332.038,6.0031366e-06,1.3621256e-09,1.4826923e-11,4.0331497,3.2118237e-06,1.3163717e-06,1368.6522,5.6998205,1.2073858e-11,1.96689,1051563.5,1.08551005e-26,4.5634296e-10,1.220805e-19,6.882136e-21
333.22043,1.0364851e-06,3.6313407e-11,8.871516e-11,4.0893006,2.4877048e-07,3.877599e-07,1276.5704,5.7465863,3.0383245e-13,1.9742948,1051803.5,0.0,8.029377e-11,2.7097942e-21,9.455143e-23
338.31635,98.06939,8.194873e-05,0.26051107,9.123527,13401.12,37.360928,6.7601743,6.0735426,1.528303e-34,4.6535015,1049811.4,0.0,7.794886e-05,7.5725245e-34,1.4500445e-36
332.2999,11.319859,0.00031313358,0.019618226,4.3022985,106.48879,12.605833,912.5307,5.849304,6.892872e-24,5.628529,1052535.9,0.0,0.012903531,4.814638e-34,8.676466e-37
333.74588,2.0454178,0.00021003076,0.037092295,4.2415957,9.337191,0.3315969,1797.7493,6.5527396,2.8344365e-08,5.03328,1051516.8,0.0,24.246546,5.195287e-28,4.4488824e-30
352.63513,5.520565e-07,0.5908246,0.1868121,5.0022345,7.252929e-08,7.921841e-10,186611.1,9.975654,8.258086e-11,6.1662087,1048079.0,32893.57,22.844353,4.076109e-13,1.6079275e-13
332.28824,0.009754554,9.307415e-08,11.291818,4.21627,38977.51,0.031676326,218.61293,6.6443887,1.1176525e-27,3.004803,1051789.9,0.0,2.3952796e-05,7.2945253e-25,1.1246242e-26
335.0719,1.815492,9.0250405e-06,1.1532898,3.5678635,382.43338,4.3413873,310.6496,3.5324337,1.3462799e-28,4.805254,1051548.2,0.0,0.0009324138,4.3118214e-31,1.1002165e-33
331.98834,0.0038522268,1.2683826e-08,0.06618445,4.2967234,27.715065,0.0013231324,289.07257,6.2795196,2.533484e-16,2.0006018,1051608.4,0.0,2.3085584e-05,4.499555e-23,1.1263985e-24
333.83023,0.0033899306,4.9514794e-05,0.82963866,3.9188778,930.5798,0.010632038,1947.892,5.9364066,2.776569e-10,3.26624,1051530.6,0.0,0.19704725,1.0588214e-21,3.2777723e-23
329.47604,5.5098863,160.43031,0.018084383,3.7997386,124040.555,342.50928,778040.4,7.09806,5.9016214e-14,3.4976134,1052733.2,3.7978738e-27,192.16675,2.1091306e-17,3.3634307e-18
335.73465,0.0073991083,4.4528328e-09,0.7515634,3.7143273,197.49129,0.71925634,29399.27,6.1149793,5.676997e-32,3.10247,1051263.0,0.0,5.686483e-08,1.6669079e-24,3.623386e-26
332.25366,1.6728032,0.002369779,0.0036464236,4.9635973,2.1085584,0.96371126,3535.845,8.290206,1.1307496e-19,6.344662,1052134.2,0.0,0.2629381,9.1039036e-35,7.119089e-38
332.95374,0.014258021,2.2300185e-06,1.4065729,4.2174683,4312.21,0.012515112,407.92953,6.487586,1.05384135e-20,3.0798662,1053245.8,0.0,0.00031277913,7.9173433e-26,9.687357e-28
318.86203,0.14471348,133002.81,0.059736248,4.4298306,11.903175,0.06188771,80767.445,11.451674,0.00045973246,6.33609,1045624.8,33406.15,1612689.9,5.642949e-13,2.2063024e-13
332.3615,0.007165992,4.9116043e-06,0.3712319,4.16508,1748.1127,0.007118502,951.6479,6.0862246,1.785855e-18,2.6371377,1051191.1,0.0,0.00032841865,2.806729e-24,4.2449675e-26
336.87875,7.862598e-05,9.153837e-05,0.0011776362,4.044571,0.5872536,0.00066378916,6598.81,5.542795,11.614656,4.4359007,1051799.5,0.0,175.9128,3.866217e-21,2.1961236e-22
324.50552,0.015001789,4.996001e-16,0.8148346,8.9886875,18098.559,105.77405,7.0117057e-06,7.0545106,0.0,2.9218152,1055784.5,0.0,1.1635906e-14,1.1742612e-33,1.0228524e-36
333.1419,0.007099534,3.9489962e-09,8.068977,4.1417813,1088.5962,0.0067474954,311.46506,6.25353,3.341184e-23,3.1441946,1052309.1,0.0,3.9448874e-05,2.820773e-21,1.2289004e-22
337.2526,2.0601456e-09,3.0744963e-05,2.014903e-14,4.0537343,0.00036195185,1.2798218e-10,0.00841016,2.081845,26.26383,7.057761,9.294267e-28,1.6474194e-11,2.537106e-08,2.0622657e-21,1.675273e-22
333.7004,0.0012206974,3.113174e-07,1.6560695,4.164052,268.89157,0.002770202,425.22287,6.3544655,1.4821725e-15,3.032588,1052161.0,0.0,0.00068644306,1.8147617e-24,3.0098914e-26
332.5179,0.031561747,1.1527509e-06,2.7245424,4.2015285,5462.7515,0.012025453,229.25845,6.3382974,4.3735362e-20,3.0178614,1053107.1,0.0,0.00038132782,3.5400195e-25,4.981512e-27
346.5034,1.4095203,0.22294542,1.7117829e-05,6.437488,6.8436943e-06,0.11993529,16578.27,4.8496857,4.877431e-09,7.3615146,1048425.75,0.0,10.028443,0.0,0.0
